trip_id,distance_km,traffic_density,weather_impact,day_of_week,hour_of_day,actual_time_mins,timestamp,avg_speed_kmh
4014,71.92,9,1.9,3,10,167.88,2026-05-13 14:51:57,25.704074338813438
4015,72.92,10,1.2,5,14,170.33,2026-05-13 14:51:57,25.68660834849997
4016,137.85,3,1.6,3,8,222.14,2026-05-13 14:51:57,37.233276312235525
4017,128.77,1,1.9,2,18,203.54,2026-05-13 14:51:57,37.95912351380564
4018,49.84,7,1.7,2,23,129.75,2026-05-13 14:51:57,23.047398843930637
4019,96.96,10,1.2,4,4,194.49,2026-05-13 14:51:57,29.912077741786206
4020,11.51,1,1.1,5,13,54.89,2026-05-13 14:51:57,12.581526689743121
4021,42.36,5,1.2,1,19,109.39,2026-05-13 14:51:57,23.234299296096538
4022,19.04,1,1.1,2,13,49.53,2026-05-13 14:51:57,23.06480920654149
4023,116.48,5,1.6,6,11,211.04,2026-05-13 14:51:57,33.115996967399546
4024,65.34,10,1.4,2,8,158.42,2026-05-13 14:51:57,24.7468753945209
4025,60.02,8,2.0,6,3,152.73,2026-05-13 14:51:57,23.57886466313102
4026,137.52,5,1.7,4,17,230.52,2026-05-13 14:51:57,35.79385736595523
4027,65.96,4,1.6,1,4,136.59,2026-05-13 14:51:57,28.9743026575884
4028,42.99,5,1.8,0,10,108.79,2026-05-13 14:51:57,23.709899806967552
4029,65.22,9,1.2,1,18,146.33,2026-05-13 14:51:57,26.74229481309369
4030,56.58,5,1.2,6,14,125.18,2026-05-13 14:51:57,27.119348138680298
4031,26.22,10,1.3,1,20,117.8,2026-05-13 14:51:57,13.354838709677418
4032,40.09,5,1.9,3,12,111.3,2026-05-13 14:51:57,21.611859838274935
4033,145.31,2,1.8,0,14,214.25,2026-05-13 14:51:57,40.69358226371062
4034,61.67,10,1.8,0,8,167.27,2026-05-13 14:51:57,22.121121540025108
4035,144.47,10,1.1,6,16,257.14,2026-05-13 14:51:57,33.71004122268025
4036,93.31,9,1.8,4,0,196.92,2026-05-13 14:51:57,28.430834856794643
4037,24.46,4,1.8,4,20,92.2,2026-05-13 14:51:57,15.917570498915403
4038,124.68,4,1.5,4,19,200.64,2026-05-13 14:51:57,37.28468899521531
4039,54.43,5,1.5,4,14,123.06,2026-05-13 14:51:57,26.53827401267674
4040,73.29,7,1.5,1,13,160.86,2026-05-13 14:51:57,27.336814621409925
4041,54.53,1,1.6,3,15,110.16,2026-05-13 14:51:57,29.7004357298475
4042,132.84,2,1.5,2,22,209.19,2026-05-13 14:51:57,38.101247669582676
4043,79.09,2,1.0,4,16,134.83,2026-05-13 14:51:57,35.19543128383891
4044,30.75,2,1.9,3,9,94.69,2026-05-13 14:51:57,19.484634069067482
4045,29.99,8,1.7,6,4,124.93,2026-05-13 14:51:57,14.403265828864162
4046,35.21,1,1.0,5,6,78.95,2026-05-13 14:51:57,26.75870804306523
4047,6.49,3,1.9,4,23,62.93,2026-05-13 14:51:57,6.187827745113619
4048,42.42,3,2.0,0,12,105.04,2026-05-13 14:51:57,24.23076923076923
4049,121.43,5,1.8,6,15,204.08,2026-05-13 14:51:57,35.70070560564484
4050,77.29,7,1.4,5,6,157.66,2026-05-13 14:51:57,29.41392870734492
4051,110.4,6,1.4,4,15,192.1,2026-05-13 14:51:57,34.48204060385216
4052,57.31,3,1.7,3,9,111.52,2026-05-13 14:51:57,30.833931133428983
4053,139.89,4,1.4,5,1,229.09,2026-05-13 14:51:57,36.63800253175607
4054,89.25,6,1.7,6,20,171.81,2026-05-13 14:51:57,31.168150864326872
4055,16.8,5,1.2,5,10,67.52,2026-05-13 14:51:57,14.928909952606636
4056,118.56,3,1.6,0,5,184.79,2026-05-13 14:51:57,38.49558958818118
4057,79.52,3,1.1,3,12,146.04,2026-05-13 14:51:57,32.67050123253903
4058,106.65,4,1.3,2,6,169.71,2026-05-13 14:51:57,37.7054976135761
4059,139.34,7,1.1,6,16,222.55,2026-05-13 14:51:57,37.56638957537632
4060,139.56,10,1.2,3,12,249.44,2026-05-13 14:51:57,33.569595894804365
4061,13.85,8,1.9,1,7,94.67,2026-05-13 14:51:57,8.777859934509348
4062,107.34,7,2.0,5,3,214.39,2026-05-13 14:51:57,30.040580250944544
4063,130.25,6,1.7,1,21,219.47,2026-05-13 14:51:57,35.60851141386066
4064,76.37,9,1.3,5,14,175.76,2026-05-13 14:51:57,26.070778334091948
4065,74.5,7,2.0,3,21,169.4,2026-05-13 14:51:57,26.387249114521843
4066,127.07,7,1.3,5,10,212.75,2026-05-13 14:51:57,35.836427732079905
4067,5.88,4,1.4,4,5,51.16,2026-05-13 14:51:57,6.896012509773261
4068,92.42,8,1.2,0,11,176.44,2026-05-13 14:51:57,31.428247562910908
4069,86.47,4,1.2,3,1,161.7,2026-05-13 14:51:57,32.08534322820037
4070,45.9,3,2.0,0,16,117.1,2026-05-13 14:51:57,23.518360375747225
4071,49.19,6,1.3,2,3,118.53,2026-05-13 14:51:57,24.900025310048086
4072,128.04,6,1.5,2,14,223.1,2026-05-13 14:51:57,34.43478260869565
4073,82.76,4,1.2,6,23,152.25,2026-05-13 14:51:57,32.614778325123154
4074,54.82,5,1.3,2,19,114.51,2026-05-13 14:51:57,28.72412889703956
4075,39.73,1,1.9,6,20,97.99,2026-05-13 14:51:57,24.326972140014284
4076,7.85,1,1.9,4,18,57.19,2026-05-13 14:51:57,8.235705542927086
4077,42.53,8,1.1,6,6,126.97,2026-05-13 14:51:57,20.097660864771207
4078,29.37,10,1.5,4,17,114.79,2026-05-13 14:51:57,15.351511455701717
4079,85.35,6,1.3,6,12,163.43,2026-05-13 14:51:57,31.33451630667564
4080,31.19,10,1.5,6,2,116.3,2026-05-13 14:51:57,16.091143594153053
4081,57.08,2,1.8,3,11,108.03,2026-05-13 14:51:57,31.702304915301305
4082,15.2,9,1.9,3,21,102.68,2026-05-13 14:51:57,8.881963381379041
4083,138.65,9,1.3,5,12,238.77,2026-05-13 14:51:57,34.84106043472798
4084,21.23,6,1.7,2,20,90.31,2026-05-13 14:51:57,14.104750304506698
4085,137.37,4,1.6,2,5,222.0,2026-05-13 14:51:57,37.127027027027026
4086,126.25,1,1.4,5,16,187.28,2026-05-13 14:51:57,40.44745835113199
4087,74.37,6,1.6,3,0,162.74,2026-05-13 14:51:57,27.419196263979355
4088,37.73,10,1.7,5,5,128.8,2026-05-13 14:51:57,17.576086956521735
4089,28.48,4,1.4,1,13,89.44,2026-05-13 14:51:57,19.105545617173526
4090,66.01,6,1.1,6,8,129.36,2026-05-13 14:51:57,30.616883116883116
4091,93.51,9,1.9,2,22,197.65,2026-05-13 14:51:57,28.386541866936504
4092,72.99,6,1.6,2,0,150.72,2026-05-13 14:51:57,29.05652866242038
4093,138.49,4,1.7,6,14,223.07,2026-05-13 14:51:57,37.250190523154174
4094,126.25,3,1.3,3,5,189.25,2026-05-13 14:51:57,40.026420079260234
4095,124.18,7,1.5,0,23,214.41,2026-05-13 14:51:57,34.75024485798237
4096,132.76,8,1.6,4,0,239.45,2026-05-13 14:51:57,33.26623512215494
4097,72.04,7,1.7,2,16,158.04,2026-05-13 14:51:57,27.350037965072136
4098,88.5,10,1.5,1,12,192.39,2026-05-13 14:51:57,27.60018711991268
4099,139.64,4,1.6,0,17,222.21,2026-05-13 14:51:57,37.70487376805724
4100,87.87,8,1.8,0,0,194.59,2026-05-13 14:51:57,27.093889716840536
4101,27.08,1,1.4,3,11,71.16,2026-05-13 14:51:57,22.833052276559865
4102,29.27,3,1.5,0,0,74.74,2026-05-13 14:51:57,23.4974578538935
4103,9.45,9,1.4,1,21,91.05,2026-05-13 14:51:57,6.227347611202636
4104,29.48,3,1.7,2,11,85.97,2026-05-13 14:51:57,20.574619053158077
4105,132.63,7,1.7,0,10,237.11,2026-05-13 14:51:57,33.56163805828518
4106,140.47,5,1.9,2,19,242.05,2026-05-13 14:51:57,34.820078496178475
4107,115.0,7,1.7,0,12,215.44,2026-05-13 14:51:57,32.02747864834757
4108,33.36,9,1.1,0,14,109.42,2026-05-13 14:51:57,18.29281666971303
4109,78.01,2,1.1,3,8,137.02,2026-05-13 14:51:57,34.15997664574515
4110,34.3,1,1.1,4,4,78.64,2026-05-13 14:51:57,26.169888097660223
4111,128.85,10,1.6,5,16,246.48,2026-05-13 14:51:57,31.365628042843234
4112,120.33,5,1.2,6,15,199.18,2026-05-13 14:51:57,36.24761522241189
4113,60.57,7,1.0,3,23,143.67,2026-05-13 14:51:57,25.295468782626855
4114,14.84,3,1.1,0,15,52.39,2026-05-13 14:51:57,16.995609849207863
4115,64.26,10,1.1,4,13,148.76,2026-05-13 14:51:57,25.918257596127994
4116,23.68,4,1.7,5,15,93.2,2026-05-13 14:51:57,15.244635193133046
4117,134.01,4,1.0,5,6,207.44,2026-05-13 14:51:57,38.76108754338604
4118,54.96,4,1.7,3,6,116.19,2026-05-13 14:51:57,28.381099922540667
4119,40.55,1,1.6,0,19,86.83,2026-05-13 14:51:57,28.02026949211102
4120,71.92,7,1.1,5,0,144.73,2026-05-13 14:51:57,29.815518551786088
4121,38.49,2,2.0,4,21,89.91,2026-05-13 14:51:57,25.685685685685687
4122,61.14,1,1.9,1,13,107.47,2026-05-13 14:51:57,34.134176979622225
4123,78.43,7,2.0,3,23,168.01,2026-05-13 14:51:57,28.009047080530923
4124,131.9,7,1.5,4,14,220.05,2026-05-13 14:51:57,35.964553510565786
4125,46.31,8,1.8,4,23,136.45,2026-05-13 14:51:57,20.36350311469403
4126,74.23,10,1.5,6,17,186.23,2026-05-13 14:51:57,23.915588251087367
4127,101.64,5,1.1,4,12,181.32,2026-05-13 14:51:57,33.633355393778956
4128,57.37,6,2.0,1,13,148.89,2026-05-13 14:51:57,23.119081200886562
4129,19.49,9,1.8,4,23,112.71,2026-05-13 14:51:57,10.375299441043385
4130,21.92,7,1.2,6,13,92.42,2026-05-13 14:51:57,14.230685998701581
4131,35.09,5,1.8,2,1,113.48,2026-05-13 14:51:57,18.553048995417697
4132,144.25,2,1.8,6,2,220.68,2026-05-13 14:51:57,39.21968461120174
4133,120.76,10,1.9,6,21,233.97,2026-05-13 14:51:57,30.96807282984998
4134,19.64,1,1.6,0,20,68.23,2026-05-13 14:51:57,17.27099516341785
4135,91.78,10,1.7,3,19,205.09,2026-05-13 14:51:57,26.85065093373641
4136,130.21,4,1.1,6,9,197.85,2026-05-13 14:51:57,39.48749052312358
4137,110.3,3,1.2,1,3,167.85,2026-05-13 14:51:57,39.42806076854334
4138,11.19,2,1.4,1,9,58.0,2026-05-13 14:51:57,11.575862068965517
4139,144.15,7,1.3,2,20,235.3,2026-05-13 14:51:57,36.75733106672333
4140,141.73,4,1.6,0,0,222.4,2026-05-13 14:51:57,38.236510791366904
4141,117.97,5,1.3,3,3,194.74,2026-05-13 14:51:57,36.346924103933446
4142,88.78,2,1.7,2,10,157.18,2026-05-13 14:51:57,33.88980786359588
4143,55.32,4,1.3,5,2,121.88,2026-05-13 14:51:57,27.23334427305546
4144,24.24,6,1.4,0,23,89.28,2026-05-13 14:51:57,16.29032258064516
4145,123.17,4,1.2,2,2,191.7,2026-05-13 14:51:57,38.550860719874805
4146,130.0,3,1.4,3,23,197.0,2026-05-13 14:51:57,39.59390862944163
4147,35.6,8,1.5,2,22,110.94,2026-05-13 14:51:57,19.253650621957817
4148,13.64,1,1.9,3,9,66.27,2026-05-13 14:51:57,12.349479402444546
4149,149.88,1,2.0,1,4,216.5,2026-05-13 14:51:57,41.53718244803695
4150,119.99,2,1.6,3,15,188.63,2026-05-13 14:51:57,38.166781529979325
4151,77.2,2,1.7,5,20,134.34,2026-05-13 14:51:57,34.47967842786959
4152,13.46,6,1.9,0,23,78.99,2026-05-13 14:51:57,10.224078997341437
4153,98.42,7,1.1,4,2,190.45,2026-05-13 14:51:57,31.006563402467844
4154,124.85,3,1.6,1,8,201.14,2026-05-13 14:51:57,37.2427165158596
4155,148.09,7,1.2,5,0,251.73,2026-05-13 14:51:57,35.29734239065666
4156,137.23,5,1.9,5,20,235.37,2026-05-13 14:51:57,34.982368186259926
4157,67.62,10,1.9,1,15,165.82,2026-05-13 14:51:57,24.46749487395972
4158,108.8,7,1.0,0,21,200.23,2026-05-13 14:51:57,32.60250711681566
4159,103.63,2,1.7,5,12,165.86,2026-05-13 14:51:57,37.48824309658748
4160,60.93,8,1.5,3,9,156.71,2026-05-13 14:51:57,23.328441069491415
4161,67.54,8,1.1,3,2,153.47,2026-05-13 14:51:57,26.405160617710305
4162,143.97,5,1.5,1,16,237.16,2026-05-13 14:51:57,36.42351155338169
4163,66.37,4,1.2,2,17,125.93,2026-05-13 14:51:57,31.622329865798463
4164,30.42,8,1.3,6,14,105.37,2026-05-13 14:51:57,17.321818354370315
4165,145.13,4,1.1,0,0,229.64,2026-05-13 14:51:57,37.919352029263194
4166,22.69,2,1.8,0,3,67.73,2026-05-13 14:51:57,20.100398641665436
4167,80.21,10,1.8,0,18,178.35,2026-05-13 14:51:57,26.984020185029436
4168,39.33,4,1.9,5,22,115.98,2026-05-13 14:51:57,20.346611484738748
4169,50.54,6,1.2,0,9,121.92,2026-05-13 14:51:57,24.87204724409449
4170,133.81,2,1.2,6,1,201.7,2026-05-13 14:51:57,39.804660386712946
4171,26.66,10,1.6,4,13,130.27,2026-05-13 14:51:57,12.27911261226683
4172,72.35,5,1.5,2,14,138.38,2026-05-13 14:51:57,31.370140193669602
4173,31.86,4,1.2,6,17,81.05,2026-05-13 14:51:57,23.585441085749537
4174,142.7,6,1.9,3,17,244.97,2026-05-13 14:51:57,34.95121851655305
4175,84.67,4,1.1,6,8,154.51,2026-05-13 14:51:57,32.87942527991716
4176,25.24,1,1.7,2,15,66.15,2026-05-13 14:51:57,22.89342403628118
4177,40.88,4,1.3,5,20,92.28,2026-05-13 14:51:57,26.57997399219766
4178,28.38,8,1.2,0,10,107.39,2026-05-13 14:51:57,15.8562249743924
4179,8.97,8,1.5,6,6,96.2,2026-05-13 14:51:57,5.594594594594596
4180,134.51,9,1.4,4,7,239.95,2026-05-13 14:51:57,33.63450718899771
4181,139.6,8,2.0,0,1,255.78,2026-05-13 14:51:57,32.74689186019235
4182,83.03,8,1.8,4,9,184.98,2026-05-13 14:51:57,26.931560168666884
4183,42.85,8,1.2,0,1,133.13,2026-05-13 14:51:57,19.311950724855404
4184,84.86,8,1.9,3,10,183.85,2026-05-13 14:51:57,27.69431601849334
4185,89.72,9,1.3,5,9,185.8,2026-05-13 14:51:57,28.97308934337998
4186,35.43,6,2.0,2,10,118.94,2026-05-13 14:51:57,17.872877080881118
4187,108.84,5,1.6,0,3,195.42,2026-05-13 14:51:57,33.41725514276943
4188,85.85,10,1.4,0,5,195.28,2026-05-13 14:51:57,26.377509217533795
4189,131.21,4,1.9,6,1,220.75,2026-05-13 14:51:57,35.662967157417896
4190,144.16,6,1.3,5,7,228.7,2026-05-13 14:51:57,37.82072584171404
4191,94.3,10,1.8,5,6,207.6,2026-05-13 14:51:57,27.254335260115607
4192,14.33,4,1.2,4,4,65.94,2026-05-13 14:51:57,13.039126478616925
4193,43.83,9,1.3,1,9,128.09,2026-05-13 14:51:57,20.530876727301116
4194,59.23,1,1.0,6,3,111.06,2026-05-13 14:51:57,31.998919502971365
4195,111.52,3,1.6,1,1,193.57,2026-05-13 14:51:57,34.567339980368864
4196,11.87,8,1.8,2,13,96.78,2026-05-13 14:51:57,7.35895846249225
4197,42.34,2,1.9,1,1,93.33,2026-05-13 14:51:57,27.21954355512697
4198,125.19,8,1.3,5,5,217.74,2026-05-13 14:51:57,34.49710664094792
4199,126.57,10,1.4,3,10,244.8,2026-05-13 14:51:57,31.02205882352941
4200,112.87,1,1.4,1,3,162.34,2026-05-13 14:51:57,41.71615128742146
4201,94.9,3,1.6,5,23,171.92,2026-05-13 14:51:57,33.12005583992555
4202,142.61,3,1.4,3,13,223.95,2026-05-13 14:51:57,38.20763563295379
4203,35.47,9,1.4,3,22,128.73,2026-05-13 14:51:57,16.532276858541135
4204,119.42,6,1.8,1,13,223.23,2026-05-13 14:51:57,32.097836312323615
4205,53.96,8,1.4,1,5,142.66,2026-05-13 14:51:57,22.69451843544091
4206,97.97,3,1.4,4,8,168.5,2026-05-13 14:51:57,34.88545994065282
4207,34.89,3,1.5,0,16,82.35,2026-05-13 14:51:57,25.420765027322407
4208,5.96,1,1.9,5,12,49.28,2026-05-13 14:51:57,7.2564935064935066
4209,75.17,4,1.9,4,22,142.76,2026-05-13 14:51:57,31.592883160549174
4210,84.2,2,1.6,1,5,141.21,2026-05-13 14:51:57,35.77650308051838
4211,5.62,6,1.4,3,3,60.95,2026-05-13 14:51:57,5.532403609515996
4212,71.89,2,1.9,1,10,129.79,2026-05-13 14:51:57,33.23368518375838
4213,119.18,6,1.6,0,11,206.7,2026-05-13 14:51:57,34.59506531204645
4214,88.08,3,1.6,5,15,156.4,2026-05-13 14:51:57,33.79028132992327
4215,117.63,7,1.1,3,17,205.84,2026-05-13 14:51:57,34.28779634667703
4216,59.57,9,1.6,3,0,150.14,2026-05-13 14:51:57,23.80578127081391
4217,95.07,3,1.1,6,22,163.77,2026-05-13 14:51:57,34.830555046711844
4218,51.34,9,1.3,3,19,135.22,2026-05-13 14:51:57,22.78065374944535
4219,26.99,4,1.8,2,18,86.19,2026-05-13 14:51:57,18.788722589627568
4220,89.49,8,1.5,1,9,177.55,2026-05-13 14:51:57,30.2416220782878
4221,44.32,7,1.2,2,1,117.45,2026-05-13 14:51:57,22.641123882503194
4222,14.69,5,1.1,6,1,80.05,2026-05-13 14:51:57,11.010618363522797
4223,42.28,4,1.6,1,12,107.57,2026-05-13 14:51:57,23.58278330389514
4224,114.01,6,1.5,1,13,206.55,2026-05-13 14:51:57,33.11837327523602
4225,11.64,8,2.0,0,13,103.6,2026-05-13 14:51:57,6.741312741312742
4226,79.11,5,1.3,0,15,160.76,2026-05-13 14:51:57,29.526001492908687
4227,73.53,8,1.4,6,1,154.43,2026-05-13 14:51:57,28.568283364631224
4228,142.2,9,1.2,0,3,245.46,2026-05-13 14:51:57,34.759227572720604
4229,48.92,3,1.4,0,20,107.13,2026-05-13 14:51:57,27.39848781853823
4230,119.35,4,1.7,0,10,207.44,2026-05-13 14:51:57,34.520825298881604
4231,104.1,2,1.5,3,3,166.56,2026-05-13 14:51:57,37.49999999999999
4232,21.48,10,1.2,4,22,111.38,2026-05-13 14:51:57,11.571197701562221
4233,90.37,1,1.7,5,14,141.06,2026-05-13 14:51:57,38.43896214376861
4234,48.99,8,1.6,3,2,134.65,2026-05-13 14:51:57,21.829929446713702
4235,58.82,7,1.5,6,1,146.39,2026-05-13 14:51:57,24.108204112302754
4236,83.08,6,2.0,4,11,168.82,2026-05-13 14:51:57,29.5273071910911
4237,43.47,9,1.6,6,12,128.41,2026-05-13 14:51:57,20.311502219453313
4238,118.96,4,1.5,0,18,203.58,2026-05-13 14:51:57,35.06041850869437
4239,109.53,10,1.9,5,4,228.4,2026-05-13 14:51:57,28.773204903677758
4240,125.04,10,1.3,2,21,229.62,2026-05-13 14:51:57,32.673112098249284
4241,101.0,1,1.6,5,9,165.56,2026-05-13 14:51:57,36.60304421357816
4242,81.43,9,1.5,0,14,176.45,2026-05-13 14:51:57,27.689430433550587
4243,120.17,1,1.4,6,20,181.26,2026-05-13 14:51:57,39.778219132737505
4244,52.19,7,1.4,0,10,124.28,2026-05-13 14:51:57,25.19633086578693
4245,42.43,8,1.9,2,2,127.55,2026-05-13 14:51:57,19.959231673853388
4246,54.33,7,1.6,0,3,139.27,2026-05-13 14:51:57,23.406333022187113
4247,28.83,5,1.9,0,13,110.0,2026-05-13 14:51:57,15.725454545454545
4248,146.48,5,1.1,4,15,228.77,2026-05-13 14:51:57,38.41762468855182
4249,8.86,6,1.9,3,23,91.47,2026-05-13 14:51:57,5.811741554608068
4250,103.85,4,1.0,2,3,168.28,2026-05-13 14:51:57,37.027573092464934
4251,47.95,1,1.3,6,21,100.99,2026-05-13 14:51:57,28.48796910585207
4252,25.15,6,1.5,5,10,101.56,2026-05-13 14:51:57,14.858211894446631
4253,37.17,2,1.3,0,20,78.04,2026-05-13 14:51:57,28.57765248590466
4254,32.07,8,1.2,2,12,116.21,2026-05-13 14:51:57,16.557955425522763
4255,58.38,2,1.5,3,14,121.36,2026-05-13 14:51:57,28.862887277521423
4256,142.07,10,1.5,2,17,260.56,2026-05-13 14:51:57,32.71492170709241
4257,21.85,2,1.9,4,1,76.12,2026-05-13 14:51:57,17.222806095638465
4258,123.85,7,1.7,3,23,221.67,2026-05-13 14:51:57,33.52280416835837
4259,137.5,7,1.9,4,23,239.36,2026-05-13 14:51:57,34.46691176470588
4260,86.01,4,1.3,6,9,155.61,2026-05-13 14:51:57,33.16367842683632
4261,76.37,8,1.1,4,19,153.28,2026-05-13 14:51:57,29.894311064718163
4262,90.49,9,1.7,0,3,200.26,2026-05-13 14:51:57,27.111754718865477
4263,37.2,5,1.9,0,9,112.88,2026-05-13 14:51:57,19.773210489014886
4264,20.49,8,1.7,1,8,111.82,2026-05-13 14:51:57,10.994455374709354
4265,113.1,5,1.5,5,10,186.62,2026-05-13 14:51:57,36.362662094094944
4266,23.06,5,1.1,0,4,74.92,2026-05-13 14:51:57,18.467698878804057
4267,57.85,4,1.2,4,12,128.09,2026-05-13 14:51:57,27.09813412444375
4268,142.93,1,1.6,0,2,217.16,2026-05-13 14:51:57,39.490698102781366
4269,8.41,6,1.4,2,15,83.04,2026-05-13 14:51:57,6.076589595375722
4270,16.32,10,1.1,1,21,92.66,2026-05-13 14:51:57,10.567666738614289
4271,40.5,1,1.1,2,23,83.3,2026-05-13 14:51:57,29.17166866746699
4272,32.47,7,1.1,6,16,98.64,2026-05-13 14:51:57,19.75060827250608
4273,47.47,4,1.2,6,0,114.84,2026-05-13 14:51:57,24.80146290491118
4274,63.18,5,1.3,4,16,132.05,2026-05-13 14:51:57,28.70730783794017
4275,116.1,2,1.1,1,9,167.45,2026-05-13 14:51:57,41.6004777545536
4276,75.1,6,1.7,5,3,162.77,2026-05-13 14:51:57,27.683234011181415
4277,77.49,3,1.0,5,10,141.87,2026-05-13 14:51:57,32.7722562909706
4278,106.24,4,1.5,1,4,174.26,2026-05-13 14:51:57,36.57982325261104
4279,13.32,1,1.1,4,0,43.4,2026-05-13 14:51:57,18.414746543778804
4280,64.01,7,1.8,6,15,145.95,2026-05-13 14:51:57,26.314491264131558
4281,92.97,5,1.1,0,9,169.73,2026-05-13 14:51:57,32.865138749779064
4282,116.19,7,1.5,6,23,208.12,2026-05-13 14:51:57,33.49702094945224
4283,71.19,6,1.3,3,11,157.87,2026-05-13 14:51:57,27.05643884208526
4284,68.04,6,1.8,4,20,145.27,2026-05-13 14:51:57,28.10215460865974
4285,143.75,7,1.3,0,5,244.78,2026-05-13 14:51:57,35.23572187270202
4286,145.94,9,1.5,2,3,255.39,2026-05-13 14:51:57,34.28638552801598
4287,18.69,1,1.9,3,17,65.39,2026-05-13 14:51:57,17.149411224957944
4288,118.77,7,1.4,1,8,220.11,2026-05-13 14:51:57,32.37563036663486
4289,80.6,2,1.8,1,17,148.51,2026-05-13 14:51:57,32.563463739815504
4290,147.56,1,1.1,5,17,210.65,2026-05-13 14:51:57,42.02990742938524
4291,59.8,1,1.4,5,13,117.32,2026-05-13 14:51:57,30.583020797817934
4292,97.02,10,1.7,2,4,213.68,2026-05-13 14:51:57,27.24260576563085
4293,5.91,2,1.1,2,7,51.21,2026-05-13 14:51:57,6.9244288224956065
4294,67.48,5,1.2,0,22,132.56,2026-05-13 14:51:57,30.543150271575136
4295,39.82,5,1.4,6,15,103.06,2026-05-13 14:51:57,23.182612070638463
4296,13.27,8,1.1,3,17,77.57,2026-05-13 14:51:57,10.264277426840273
4297,100.49,2,1.3,0,22,160.75,2026-05-13 14:51:57,37.507931570762054
4298,123.69,9,1.1,6,13,223.04,2026-05-13 14:51:57,33.273852223816355
4299,54.4,3,1.3,0,10,102.75,2026-05-13 14:51:57,31.766423357664234
4300,138.04,6,1.1,0,8,227.24,2026-05-13 14:51:57,36.44780848442175
4301,53.89,5,1.5,6,8,121.36,2026-05-13 14:51:57,26.643045484508896
4302,122.86,2,1.8,1,17,191.77,2026-05-13 14:51:57,38.43979767429733
4303,57.69,7,1.8,2,19,153.47,2026-05-13 14:51:57,22.554245129341236
4304,103.06,9,1.3,5,1,210.67,2026-05-13 14:51:57,29.35206721412636
4305,52.24,6,1.9,1,17,127.63,2026-05-13 14:51:57,24.558489383373818
4306,101.29,4,1.7,0,3,174.89,2026-05-13 14:51:57,34.74984275830523
4307,11.13,3,1.4,4,23,69.78,2026-05-13 14:51:57,9.570077386070508
4308,20.57,10,1.2,3,16,101.02,2026-05-13 14:51:57,12.217382696495743
4309,76.8,1,1.3,0,8,117.67,2026-05-13 14:51:57,39.16036372907283
4310,131.32,2,1.0,3,5,191.25,2026-05-13 14:51:57,41.19843137254902
4311,83.64,3,1.5,1,15,158.58,2026-05-13 14:51:57,31.645856980703744
4312,115.97,6,1.2,0,19,201.43,2026-05-13 14:51:57,34.5440103261679
4313,19.44,3,1.3,2,8,62.93,2026-05-13 14:51:57,18.53488002542508
4314,7.01,5,1.5,0,23,62.64,2026-05-13 14:51:57,6.714559386973179
4315,47.81,2,1.1,1,13,85.23,2026-05-13 14:51:57,33.65716297078493
4316,29.56,4,1.2,0,1,81.04,2026-05-13 14:51:57,21.88548864758144
4317,45.06,7,1.2,5,19,117.52,2026-05-13 14:51:57,23.005445881552077
4318,78.38,10,1.7,2,15,188.37,2026-05-13 14:51:57,24.965758878802355
4319,145.78,1,1.5,1,10,212.04,2026-05-13 14:51:57,41.25070741369553
4320,77.17,3,1.8,5,16,152.36,2026-05-13 14:51:57,30.389866106589654
4321,27.1,5,1.3,3,16,97.71,2026-05-13 14:51:57,16.641080749155666
4322,137.26,2,2.0,1,13,223.62,2026-05-13 14:51:57,36.828548430372955
4323,104.89,9,1.9,1,10,208.49,2026-05-13 14:51:57,30.185620413449083
4324,99.66,6,1.2,5,2,180.86,2026-05-13 14:51:57,33.062036934645576
4325,15.97,3,1.1,6,8,54.56,2026-05-13 14:51:57,17.562316715542522
4326,112.76,2,1.9,0,18,185.36,2026-05-13 14:51:57,36.49978420371169
4327,141.51,7,1.4,6,3,235.56,2026-05-13 14:51:57,36.0443199184921
4328,17.77,10,1.4,3,10,102.78,2026-05-13 14:51:57,10.37361354349095
4329,113.91,7,1.3,4,18,196.78,2026-05-13 14:51:57,34.732188230511234
4330,35.11,8,1.9,3,3,130.56,2026-05-13 14:51:57,16.135110294117645
4331,30.4,10,1.5,0,20,127.81,2026-05-13 14:51:57,14.271183788435959
4332,136.58,10,1.8,3,14,250.04,2026-05-13 14:51:57,32.77395616701328
4333,117.23,8,1.3,3,20,222.47,2026-05-13 14:51:57,31.61684721535488
4334,105.11,4,1.8,6,20,182.47,2026-05-13 14:51:57,34.56239381816189
4335,71.78,2,1.4,6,0,119.97,2026-05-13 14:51:57,35.89897474368592
4336,99.03,7,1.9,0,18,205.7,2026-05-13 14:51:57,28.88575595527467
4337,106.42,5,1.7,0,12,181.54,2026-05-13 14:51:57,35.17241379310345
4338,82.07,1,1.4,4,5,136.47,2026-05-13 14:51:57,36.08265552868762
4339,67.44,10,1.4,0,11,161.32,2026-05-13 14:51:57,25.083064716092238
4340,85.61,6,1.2,4,17,166.3,2026-05-13 14:51:57,30.887552615754657
4341,96.42,7,1.0,4,23,173.24,2026-05-13 14:51:57,33.39413530362503
4342,145.02,9,1.3,3,3,245.83,2026-05-13 14:51:57,35.395191799210835
4343,147.36,4,1.0,5,5,216.92,2026-05-13 14:51:57,40.7597270883275
4344,87.47,6,1.3,6,13,174.73,2026-05-13 14:51:57,30.03605562868426
